what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1436695950081
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1436695950081
java.runtime.version,sysinfo,,,"1.7.0_71-b14",1436695950081
java.specification.name,sysinfo,,,"Java Platform API Specification",1436695950081
java.specification.vendor,sysinfo,,,"Oracle Corporation",1436695950081
java.specification.version,sysinfo,,,"1.7",1436695950081
java.vendor,sysinfo,,,"Oracle Corporation",1436695950081
java.version,sysinfo,,,"1.7.0_71",1436695950081
java.vm.info,sysinfo,,,"mixed mode",1436695950081
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1436695950081
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1436695950081
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1436695950081
java.vm.specification.version,sysinfo,,,"1.7",1436695950081
java.vm.vendor,sysinfo,,,"Oracle Corporation",1436695950081
java.vm.version,sysinfo,,,"24.71-b01",1436695950081
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1436695951781
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1436695951843
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1436695951843
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1436695951843
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1436695952046
started,bundle,org.jboss.ide.eclipse.as.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.core",1436695952249
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1436695952249
started,bundle,org.jboss.ide.eclipse.as.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui",1436695952577
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1436695952764
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1436695957179
