what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580109608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580109748
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1439580110148
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1439580110164
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1439580110179
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1439580110179
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1439580110507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580131630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580133933
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1439580135057
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1439580135854
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1439580137697
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1439580149485
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1439580150171
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1439580150249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1439580161907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580163969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580178238
error,log,,,"Invalid preference page path: Usage Reporting",1439580183803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580184054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580186271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1439580186289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580215101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580218679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1439580218698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580237192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580246184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580253963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580278460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1439580278475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580282797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580304116
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439580306846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1439580314353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580314915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580333249
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1439580342825
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439580345744
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1439580377118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580381719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580829016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580834115
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1439580846214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580871856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580873916
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1439580874143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580919437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439580924131
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1439580924938
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1439580941501
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1439580941560
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1439580941667
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1439580941790
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1439580941796
started,bundle,org.eclipse.mylyn.java.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.ui",1439580941906
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1439580943104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1439580950847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1439580957577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1439580969520
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580972344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580972420
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1439580974422
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1439580977848
started,bundle,org.eclipse.mylyn.context.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.ui",1439580987359
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580990971
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580991069
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1439580991183
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580991266
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1439580991336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439580991585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581006057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581008292
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1439581008408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1439581009386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439581012670
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1439581018078
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1439581023513
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1439581023639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1439581023640
started,bundle,org.jboss.tools.jmx.core,1.3.1.v20130102-1732-H80-Final,"org.jboss.tools.jmx.core",1439581024482
started,bundle,org.jboss.ide.eclipse.as.jmx.integration,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.jmx.integration",1439581024484
started,bundle,org.jboss.ide.eclipse.as.management.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.management.core",1439581024666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581027399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581028091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439581028155
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439581032517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581034490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581038468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581040773
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1439581052317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439581052373
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1439581052422
