what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439399046822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400355656
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1439400358074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1439400377038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400385330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400385674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400386079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1439400388061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400389953
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1439400389969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1439400389969
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439400391107
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1439400393314
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1439400413280
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1439400415152
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439400419600
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1439400419600
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1439400421867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400424928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400427680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1439400427687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400428364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400431078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1439400436075
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439400437580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400506450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400767396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1439400856695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1439400865238
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1439400866940
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1439400884654
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1439400906786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400952115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400960411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400961499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1439400987486
